playlist_url,year,track_id,track_name,track_popularity,album,artist_id,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,2EcsgXlxz99UMDSPg5T8RF,Beneath Your Beautiful (feat. Emeli SandÃ©),70,Electronic Earth (Expanded Edition),2feDdbD5araYcm6JhFHHw7,Labrinth,"['indie poptimism', 'pop']",77,0.561,0.522,2,-5.857,1,0.0318,0.227,0,0.104,0.238,83.962,271813,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),70,R.E.D. (Deluxe Edition),21E3waRsmPlU7jZsS13rcj,Ne-Yo,"['dance pop', 'pop', 'r&b', 'urban contemporary']",77,0.658,0.677,5,-6.628,1,0.0393,0.248,0,0.368,0.248,124.91,251627,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,68rcszAg5pbVaXVvR7LFNh,One Day / Reckoning Song (Wankelmut Remix) - Radio Edit,70,One Day / Reckoning Song (Wankelmut Remix),7t51dSX8ZkKC7VoKRd0lME,Asaf Avidan,"['israeli pop', 'israeli rock']",56,0.826,0.668,3,-6.329,0,0.0571,0.223,6.92E-05,0.167,0.534,118.99,215187,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,5JLv62qFIS1DR3zGEcApRt,Wide Awake,70,Teenage Dream: The Complete Confection,6jJ0s89eD6GaHleKKya26X,Katy Perry,['pop'],82,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64E-06,0.392,0.575,159.814,220947,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,4b4c0oH7PtrPsI86drzgFs,Chasing The Sun,70,The Wanted (Special Edition),2NhdGz9EDv2FeUw6udu2g1,The Wanted,"['boy band', 'dance pop', 'pop', 'post-teen pop']",63,0.637,0.732,7,-6.209,0,0.0965,0.244,0,0.498,0.68,128.108,198800,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,439TlnnznSiBbQbgXiBqAd,m.A.A.d city,70,"good kid, m.A.A.d city",2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",86,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07E-06,0.44,0.217,91.048,350120,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,0MOiv7WTXCqvm89lVCf9C8,Million Voices - Radio Edit,70,Million Voices,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",59,0.582,0.894,8,-6.298,1,0.041,0.0022,0.0223,0.0664,0.0694,125.946,192867,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,0c4IEciLCDdXEhhKxj4ThA,Madness,70,The 2nd Law,12Chz98pHFMPJEknJQMWvI,Muse,"['alternative rock', 'modern rock', 'permanent wave', 'rock']",73,0.502,0.417,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301,281040,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,5wEreUfwxZxWnEol61ulIi,Born To Die,69,Born To Die â€“ Paradise Edition (Special Version),00FQb4jTyendYWaN8pK0wa,Lana Del Rey,"['art pop', 'pop']",89,0.393,0.634,4,-6.629,0,0.0378,0.2,0.000166,0.198,0.395,85.767,286253,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,2NniAhAtkRACaMeYt48xlD,50 Ways to Say Goodbye,69,California 37,3FUY2gzHeIiaesXtOAdB7A,Train,"['dance pop', 'neo mellow', 'pop', 'pop rock']",71,0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043,247947,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,6j7hih15xG2cdYwIJnQXsq,Not Over You,67,Sweeter,5DYAABs8rkY9VhwtENoQCz,Gavin DeGraw,"['neo mellow', 'pop rock']",59,0.63,0.894,10,-4.592,1,0.0544,0.255,0,0.181,0.364,142.051,218520,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,06h3McKzmxS8Bx58USHiMq,Silhouettes - Original Radio Edit,67,Silhouettes,1vCWHaC5f2uS3yhpwWbIA6,Avicii,"['edm', 'pop', 'pop dance']",79,0.605,0.8,5,-6.235,0,0.0545,0.155,0.0562,0.121,0.836,128.074,211880,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,0obBFrPYkSoBJbvHfUIhkv,Sexy And I Know It,66,Sorry For Party Rocking (Deluxe Version),3sgFRtyBnxXD5ESfmbK4dl,LMFAO,"['dance pop', 'pop', 'pop rap']",65,0.707,0.861,7,-4.225,1,0.316,0.1,0,0.191,0.795,130.021,199480,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,0ZyfiFudK9Si2n2G9RkiWj,Ride,66,Born To Die â€“ Paradise Edition (Special Version),00FQb4jTyendYWaN8pK0wa,Lana Del Rey,"['art pop', 'pop']",89,0.373,0.686,0,-5.52,1,0.034,0.128,1.96E-06,0.383,0.189,93.763,289080,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,78JKJfKsqgeBDBF58gv1SF,Hands on the Wheel (feat. Asap Rocky),66,Habits & Contradictions,5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",70,0.646,0.784,1,-7.471,0,0.108,0.0166,0,0.0721,0.179,127.839,197132,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,7B1Dl3tXqySkB8OPEwVvSu,We'll Be Coming Back (feat. Example),66,18 Months,7CajNmpbOovFoOoasH2HaY,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",84,0.596,0.952,7,-4.364,1,0.0873,0.00131,0,0.598,0.571,127.945,234360,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,28GUjBGqZVcAV4PHSYzkj2,So Good,66,Strange Clouds,5ndkK3dpZLKtBklKjxNQwT,B.o.B,"['atl hip hop', 'dance pop', 'pop rap', 'rap', 'southern hip hop']",71,0.66,0.9,7,-5.02,1,0.14,0.0403,0,0.219,0.591,85.51,213253,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,5kcE7pp02ezLZaUbbMv3Iq,Pound The Alarm,66,Pink Friday ... Roman Reloaded (Deluxe),0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,"['hip pop', 'pop', 'queens hip hop', 'rap']",86,0.728,0.858,9,-3.686,1,0.0609,0.0403,4.09E-06,0.0241,0.591,125.055,205640,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,1RMRkCn07y2xtBip9DzwmC,Turn Up the Music,65,Fortune (Expanded Edition),7bXgB6jMjp9ATFy66eO08Z,Chris Brown,"['pop rap', 'r&b', 'rap']",84,0.594,0.841,1,-5.792,1,0.102,0.000238,2.22E-06,0.156,0.643,129.925,227973,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,3zsRP8rH1kaIAo9fmiP4El,Angels,65,Coexist,3iOvXCl6edW5Um0fXEBRXy,The xx,"['downtempo', 'dream pop', 'indietronica']",64,0.424,0.157,9,-18.141,1,0.0428,0.95,0.0593,0.101,0.342,91.537,171653,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,0vFMQi8ZnOM2y8cuReZTZ2,Blown Away,65,Blown Away,4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'country road', 'dance pop']",70,0.531,0.843,9,-2.569,0,0.0429,0.0909,0,0.0283,0.392,136.991,240133,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,2L7rZWg9RLxIwnysmxm4xk,Boyfriend,65,Believe (Deluxe Edition),1uNFoZAHBGtllmzznpCI3s,Justin Bieber,"['canadian pop', 'pop']",87,0.717,0.55,10,-6.019,0,0.0519,0.0358,0.00198,0.126,0.331,96.979,171333,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,3e0yTP5trHBBVvV32jwXqF,Anna Sun,65,Walk The Moon,6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,"['dance rock', 'modern rock', 'pop']",67,0.472,0.844,10,-6.578,1,0.054,0.00173,0,0.24,0.34,140.034,321280,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,4rHZZAmHpZrA3iH5zx8frV,Mirrors,81,The 20/20 Experience (Deluxe Version),31TPClRtHm23RisEBtV3X7,Justin Timberlake,"['dance pop', 'pop']",78,0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,484147,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,5PUvinSo4MNqW7vmomGRS7,Blurred Lines,58,Blurred Lines,0ZrpamOxcZybMHGg1AYtHP,Robin Thicke,"['dance pop', 'neo soul', 'pop rap', 'r&b', 'urban contemporary']",61,0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78E-05,0.0783,0.881,120,263053,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,2dLLR6qlu5UJ5gk0dKz0h3,Royals,82,Pure Heroine,163tK9Wjr9P9DmM0AVK7lm,Lorde,"['art pop', 'metropopolis', 'nz pop', 'pop']",74,0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,190185,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,91,I Love You.,77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,"['modern alternative rock', 'modern rock', 'pop']",81,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,3JvKfv6T31zO0ini8iNItO,Another Love,91,Long Way Down (Deluxe),2txHhyCwHjUEpJjWrEyqyX,Tom Odell,['chill pop'],73,0.445,0.537,4,-8.532,0,0.04,0.695,1.65E-05,0.0944,0.131,122.769,244360,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,90,Unorthodox Jukebox,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,"['dance pop', 'pop']",86,0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,233478,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,88,TRUE,1vCWHaC5f2uS3yhpwWbIA6,Avicii,"['edm', 'pop', 'pop dance']",79,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,89,AM,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",84,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,85,In A Tidal Wave Of Mystery (Deluxe Edition),4gwpcMTbLWtBUlOijbVpuu,Capital Cities,"['metropopolis', 'modern rock']",64,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,192790,5
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,4G8gkOterJn0Ywt6uhqbhp,Radioactive,75,Night Visions,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,"['modern rock', 'pop', 'rock']",86,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,89,Unorthodox Jukebox,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,"['dance pop', 'pop']",86,0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,213827,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,2XHzzp1j4IfTNp1FTn7YFg,Love Me,84,I Am Not A Human Being II (Deluxe),55Aa2cqylxrFIXC767Z865,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",84,0.669,0.634,11,-6.476,1,0.0327,0.0125,0,0.0946,0.496,124.906,255053,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),84,The Truth About Love,1KCSPY1glIKqW2TotWuXOR,P!nk,"['dance pop', 'pop']",79,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,1yjY7rpaAQvKwpdUliHx0d,Still into You,83,Paramore,74XFHRwlV6OrjEM0A2NCMF,Paramore,"['candy pop', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",77,0.602,0.923,5,-3.763,1,0.044,0.0098,0,0.0561,0.765,136.01,216013,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),83,The Heist,5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,"['pop rap', 'seattle hip hop']",72,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,258343,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],83,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,"['electro', 'filter house', 'rock']",79,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07E-06,0.101,0.862,116.047,248413,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,89,AM,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",84,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13E-05,0.104,0.8,92.004,161124,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,6lanRgr6wXibZr8KgzXxBl,A Thousand Years,83,A Thousand Years,7H55rcKCfwqkyDFH9wpKM6,Christina Perri,['pop'],69,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,285120,3
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,83,Believe (Deluxe Edition),1uNFoZAHBGtllmzznpCI3s,Justin Bieber,"['canadian pop', 'pop']",87,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27E-05,0.0682,0.526,128.003,227987,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,82,Bangerz (Deluxe Version),5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,['pop'],85,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,221360,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,55h7vJchibLdUkxdlX3fK7,Treasure,83,Unorthodox Jukebox,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,"['dance pop', 'pop']",86,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24E-05,0.324,0.937,116.017,178560,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,0NlGoUyOJSuSHmngoibVAs,All I Want,82,In A Perfect World (Expanded Edition),4BxCuXFJrSWGi1KHcVqaU4,Kodaline,"['irish pop', 'modern rock']",67,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,305747,3
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,2ihCaVdNZmnHZWt0fvAM7B,Little Talks,82,My Head Is An Animal,4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,"['folk-pop', 'metropopolis', 'modern rock', 'stomp and holler']",66,0.457,0.757,1,-5.177,1,0.032,0.0206,0,0.146,0.417,102.961,266600,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,6CjtS2JZH9RkDz5UVInsa9,Thrift Shop (feat. Wanz),81,The Heist,5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,"['pop rap', 'seattle hip hop']",72,0.781,0.526,6,-6.986,0,0.293,0.0633,0,0.0457,0.665,94.993,235613,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,6FB3v4YcR57y4tXFcdxI1E,I Knew You Were Trouble.,81,Red (Big Machine Radio Release Special),06HL4z0CvFAxyc27GXpf02,Taylor Swift,['pop'],100,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25E-06,0.0335,0.679,77.019,219720,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,5cc9Zbfp9u10sfJeKZ3h16,3005,80,Because the Internet,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,"['atl hip hop', 'hip hop', 'rap']",77,0.664,0.447,6,-7.272,0,0.289,0.112,0,0.091,0.659,83.138,234215,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,5CMjjywI0eZMixPeqNd75R,Lose Yourself to Dance (feat. Pharrell Williams),70,Random Access Memories,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,"['electro', 'filter house', 'rock']",79,0.832,0.659,10,-7.828,0,0.057,0.0839,0.00114,0.0753,0.674,100.163,353893,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,5DI9jxTHrEiFAhStG7VA8E,Started From the Bottom,70,Nothing Was The Same,3TVXtAsR1Inumwj472S9r4,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",94,0.793,0.524,8,-7.827,1,0.156,0.0319,0,0.156,0.579,86.325,174133,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,0qwcGscxUHGZTgq0zcaqk1,Here's to Never Growing Up,70,Avril Lavigne (Expanded Edition),0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,"['canadian pop', 'candy pop', 'pop']",73,0.482,0.873,0,-3.145,1,0.0853,0.0111,0,0.409,0.737,165.084,214320,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,0S4RKPbRDA72tvKwVdXQqe,The Way,70,Yours Truly,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,['pop'],87,0.645,0.878,5,-3.208,0,0.113,0.294,0,0.076,0.862,82.324,227027,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,0mvkwaZMP2gAy2ApQLtZRv,It's a Beautiful Day,69,To Be Loved,1GxkXlMwML1oSg5eLPiAz3,Michael BublÃ©,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",71,0.532,0.795,1,-3.979,1,0.0358,0.0559,0,0.295,0.78,143.837,199267,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,1KtD0xaLAikgIt5tPbteZQ,Thinking About You (feat. Ayah Marar),69,18 Months,7CajNmpbOovFoOoasH2HaY,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",84,0.725,0.874,0,-3.715,0,0.0396,0.00262,0.000412,0.0958,0.748,127.985,247933,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,5jyUBKpmaH670zrXrE0wmO,Reload - Radio Edit,69,Reload (Vocal Version / Radio Edit),6hyMWrxGBsOx6sWcVj1DqP,Sebastian Ingrosso,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",60,0.485,0.724,9,-4.633,0,0.0521,0.0736,0,0.0631,0.433,128.045,221273,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,6KkyuDhrEhR5nJVKtv9mCf,High Hopes,68,In A Perfect World (Expanded Edition),4BxCuXFJrSWGi1KHcVqaU4,Kodaline,"['irish pop', 'modern rock']",67,0.488,0.487,4,-6.371,1,0.0305,0.577,0,0.193,0.219,77.278,230267,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,3Tu7uWBecS6GsLsL8UONKn,Don't Stop the Party (feat. TJR),68,Global Warming: Meltdown (Deluxe Version),0TnOYISbd1XYRBk9myaseg,Pitbull,"['dance pop', 'miami hip hop', 'pop']",81,0.722,0.958,4,-3.617,1,0.0912,0.00726,0,0.375,0.952,127.008,206120,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,01TuObJVd7owWchVRuQbQw,#thatPOWER,68,#willpower (Deluxe),085pc2PYOi8bGKj0PNjekA,will.i.am,"['dance pop', 'pop']",71,0.797,0.608,6,-6.096,0,0.0584,0.00112,7.66E-05,0.0748,0.402,127.999,279507,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,5VSCgNlSmTV2Yq5lB40Eaw,Love Me Again,68,Tribute,34v5MVKeQnIo0CWYMbbrPf,John Newman,['dance pop'],67,0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,239894,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,2QD4C6RRHgRNRAyrfnoeAo,Play Hard (feat. Ne-Yo & Akon),63,Nothing but the Beat 2.0,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",86,0.691,0.921,8,-1.702,0,0.0535,0.174,0,0.331,0.802,130.072,201000,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,1oHxIPqJyvAYHy0PVrDU98,Drinking from the Bottle (feat. Tinie Tempah),62,18 Months,7CajNmpbOovFoOoasH2HaY,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",84,0.665,0.886,9,-4.175,0,0.0514,0.0469,6.24E-05,0.0525,0.53,128.062,240347,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,1zVhMuH7agsRe6XkljIY4U,human,62,human,7H55rcKCfwqkyDFH9wpKM6,Christina Perri,['pop'],69,0.439,0.489,8,-6.286,1,0.0368,0.132,0.000643,0.114,0.253,143.808,250707,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,5zdkUzguZYAfBH9fnWn3Zl,Need U (100%) (feat. A*M*E) - Radio Edit,61,Need U (100%) (feat. A*M*E) [Remixes],61lyPtntblHJvA7FMMhi7E,Duke Dumont,"['edm', 'house', 'pop dance', 'progressive house', 'uk dance']",63,0.67,0.848,0,-5.103,0,0.0538,0.00172,0.00168,0.385,0.457,124.031,174122,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,5FljCWR0cys07PQ9277GTz,The Other Side,61,Talk Dirty,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"['dance pop', 'pop']",77,0.561,0.836,9,-3.939,1,0.1,0.0525,0,0.136,0.517,127.923,226987,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,5BhsEd82G0Mnim0IUH6xkT,Cruise,61,Here's To The Good Times,3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",73,0.457,0.948,10,-3.364,1,0.0354,0.0191,0,0.0536,0.878,148,208960,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,0s0JMUkb2WCxIJsRB3G7Hd,Dear Darlin',61,Right Place Right Time (Expanded Edition),3whuHq0yGx60atvA2RCVRW,Olly Murs,"['dance pop', 'pop', 'talent show']",63,0.512,0.828,11,-4.672,0,0.0454,0.00627,8.73E-06,0.119,0.34,124.021,206373,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,52gvlDnre9craz9dKGObp8,La La La,60,La La La,1bT7m67vi78r2oqvxrP3X5,Naughty Boy,['uk contemporary r&b'],58,0.754,0.677,6,-4.399,0,0.0316,0.112,0,0.111,0.254,124.988,220779,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,5vL0yvddknhGj7IrBc6UTj,This Is How We Do,60,PRISM (Deluxe),6jJ0s89eD6GaHleKKya26X,Katy Perry,['pop'],82,0.69,0.636,9,-6.028,0,0.0457,0.0203,0,0.147,0.8,96,204285,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,2FV7Exjr70J652JcGucCtE,The Mother We Share,59,The Bones of What You Believe,3CjlHNtplJyTf9npxaPl5w,CHVRCHES,"['indietronica', 'metropopolis', 'neo-synthpop', 'shimmer pop']",61,0.45,0.677,1,-6.428,1,0.0313,0.0319,3.02E-06,0.126,0.324,174.027,191294,4
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,5O2P9iiztwhomNh8xkR9lJ,Night Changes,89,FOUR (Deluxe),4AK6F7OLvEQ5QYCBNiQWHq,One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",82,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,226600,4
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,88,Native,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,"['piano rock', 'pop']",81,0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.118,0.477,122.016,257267,4
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,87,Ghost Stories,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,"['permanent wave', 'pop']",86,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867,4
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,87,x (Deluxe Edition),6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",87,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,4
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,3U4isOIWM3VvDubwSI3y7a,All of Me,87,Love In The Future (Expanded Edition),5y2Xq6xcjJb2jVM54GHK3t,John Legend,"['neo soul', 'pop', 'pop soul', 'urban contemporary']",73,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,269560,4
